episode,total_reward,reward_per_step,rolling_20ep,best_cumul,throughput_err,sinr_dl_err,sinr_ul_err,delay_err,bler_err,algo
756,-44.5149,-0.34777,-45.0354,-43.5122,1.06809,0.00168,3.73991,0.006262,0.008294,ppo
757,-45.9219,-0.35876,-45.1036,-43.5122,1.06785,0.00179,3.95956,0.006449,0.009876,ppo
758,-45.8261,-0.35802,-45.2079,-43.5122,1.06812,0.00171,3.94185,0.007516,0.012213,ppo
759,-46.2063,-0.36099,-45.2934,-43.5122,1.0683,0.00139,3.99557,0.013888,0.009899,ppo
760,-43.561,-0.34032,-45.1795,-43.5122,1.06807,0.00161,3.59066,0.006705,0.008091,ppo
761,-43.5152,-0.33996,-45.179,-43.5122,1.06809,0.00159,3.58337,0.006758,0.008123,ppo
762,-44.1891,-0.34523,-45.0907,-43.5122,1.06847,0.00153,3.68137,0.012839,0.008473,ppo
763,-44.7639,-0.34972,-45.0747,-43.5122,1.06779,0.0017,3.77961,0.006283,0.008467,ppo
764,-45.7819,-0.35767,-45.1444,-43.5122,1.06796,0.00181,3.93548,0.007193,0.012644,ppo
765,-46.0021,-0.35939,-45.2106,-43.5122,1.06759,0.00181,3.97256,0.006529,0.010419,ppo
766,-46.0014,-0.35939,-45.2139,-43.5122,1.06875,0.00183,3.96868,0.006584,0.01089,ppo
767,-45.959,-0.35905,-45.2093,-43.5122,1.06918,0.00187,3.96032,0.006655,0.011743,ppo
768,-43.6872,-0.34131,-45.1814,-43.5122,1.06828,0.00162,3.60977,0.006654,0.008077,ppo
769,-45.1208,-0.35251,-45.1421,-43.5122,1.06706,0.00173,3.8374,0.00631,0.008786,ppo
770,-44.8879,-0.35069,-45.0983,-43.5122,1.06779,0.00171,3.79893,0.006291,0.008555,ppo
771,-44.8879,-0.35069,-45.0464,-43.5122,1.06779,0.00171,3.79893,0.006291,0.008555,ppo
772,-45.9081,-0.35866,-45.1136,-43.5122,1.06858,0.00188,3.954,0.006669,0.012096,ppo
773,-44.1482,-0.34491,-45.0215,-43.5122,1.06859,0.00153,3.67465,0.012822,0.008448,ppo
774,-45.6086,-0.35632,-45.0019,-43.5122,1.06749,0.00177,3.912,0.006369,0.009344,ppo
775,-45.2156,-0.35325,-45.0854,-43.5122,1.0675,0.00174,3.85084,0.006318,0.008872,ppo
776,-45.7832,-0.35768,-45.1488,-43.5122,1.0678,0.00179,3.93614,0.007251,0.012594,ppo
777,-45.9201,-0.35875,-45.1487,-43.5122,1.06653,0.00156,3.96147,0.007897,0.011275,ppo
778,-46.1614,-0.36064,-45.1655,-43.5122,1.06792,0.00143,3.98958,0.013865,0.010227,ppo
779,-45.789,-0.35773,-45.1446,-43.5122,1.0681,0.00179,3.93614,0.007266,0.012582,ppo
780,-45.7511,-0.35743,-45.2541,-43.5122,1.06824,0.00191,3.93004,0.006794,0.012885,ppo
781,-44.6313,-0.34868,-45.3099,-43.5122,1.06819,0.0015,3.75098,0.013077,0.008786,ppo
782,-45.9419,-0.35892,-45.3975,-43.5122,1.0689,0.00187,3.95846,0.006659,0.011815,ppo
783,-45.538,-0.35577,-45.4362,-43.5122,1.068,0.00144,3.89279,0.013351,0.009358,ppo
