episode,total_reward,reward_per_step,rolling_20ep,best_cumul,throughput_err,sinr_dl_err,sinr_ul_err,delay_err,bler_err,algo
736,-14.9858,-0.2342,-14.8093,-12.7559,0.5822,0.3697,0.9513,0.7637,2.1292,ppo_live
737,-14.2162,-0.2221,-14.8309,-12.7559,0.5962,0.3748,0.8892,0.5235,2.166,ppo_live
738,-13.8638,-0.2166,-14.8045,-12.7559,0.5874,0.3697,1.0553,0.4104,1.837,ppo_live
739,-12.4602,-0.1947,-14.7178,-12.4602,0.4178,0.367,1.1101,0.4217,1.8537,ppo_live
740,-14.8085,-0.2314,-14.718,-12.4602,0.4879,0.3723,0.9521,0.922,2.2937,ppo_live
741,-14.9885,-0.2342,-14.7594,-12.4602,0.5631,0.3898,0.9435,0.7381,2.3082,ppo_live
742,-15.2857,-0.2388,-14.7228,-12.4602,0.4649,0.3598,1.1364,1.0906,1.9884,ppo_live
743,-15.1867,-0.2373,-14.7444,-12.4602,0.4935,0.3663,1.125,1.0404,1.8345,ppo_live
744,-15.3787,-0.2403,-14.7316,-12.4602,0.5622,0.3692,0.9755,1.0425,1.8302,ppo_live
745,-15.3294,-0.2395,-14.8096,-12.4602,0.5981,0.3844,1.0693,0.7382,2.0104,ppo_live
746,-12.9903,-0.203,-14.7107,-12.4602,0.5135,0.378,1.0215,0.47,1.6235,ppo_live
747,-13.2632,-0.2072,-14.6681,-12.4602,0.5302,0.3785,0.9925,0.3711,2.0301,ppo_live
748,-15.2671,-0.2385,-14.7104,-12.4602,0.5081,0.3685,1.017,0.8327,2.5712,ppo_live
749,-15.3823,-0.2403,-14.7649,-12.4602,0.5773,0.3507,0.9981,0.6624,2.6597,ppo_live
750,-15.3604,-0.24,-14.7968,-12.4602,0.552,0.3539,1.0206,0.7635,2.5149,ppo_live
751,-14.725,-0.2301,-14.7359,-12.4602,0.4711,0.354,0.9589,0.9681,2.268,ppo_live
752,-15.5195,-0.2425,-14.8695,-12.4602,0.5575,0.3729,1.0274,0.6513,2.814,ppo_live
753,-12.0579,-0.1884,-14.7392,-12.0579,0.3859,0.3361,1.0459,0.3603,2.1706,ppo_live
754,-14.7623,-0.2307,-14.5609,-12.0579,0.6027,0.3512,1.1778,0.3608,2.2885,ppo_live
755,-15.0057,-0.2345,-14.5419,-12.0579,0.5812,0.3644,1.3411,0.2596,2.4515,ppo_live
756,-13.9025,-0.2172,-14.4877,-12.0579,0.5075,0.3504,1.0715,0.5093,2.2271,ppo_live
757,-14.1233,-0.2207,-14.4831,-12.0579,0.5524,0.3732,0.9865,0.4259,2.4268,ppo_live
758,-13.3857,-0.2092,-14.4591,-12.0579,0.4816,0.3864,1.0257,0.2442,2.7046,ppo_live
759,-14.6621,-0.2291,-14.5692,-12.0579,0.5551,0.3499,1.0133,0.4648,2.7214,ppo_live
760,-13.2008,-0.2063,-14.4889,-12.0579,0.5117,0.343,0.9516,0.2573,2.5959,ppo_live
761,-14.5246,-0.2269,-14.4657,-12.0579,0.5445,0.3707,0.9884,0.4962,2.6253,ppo_live
762,-14.5648,-0.2276,-14.4296,-12.0579,0.5575,0.3741,1.0315,0.4875,2.465,ppo_live
763,-13.4711,-0.2105,-14.3438,-12.0579,0.4599,0.3547,1.2012,0.4218,2.1308,ppo_live
764,-13.592,-0.2124,-14.2545,-12.0579,0.461,0.367,1.1448,0.1753,2.9434,ppo_live
765,-14.2391,-0.2225,-14.2,-12.0579,0.5696,0.3752,0.974,0.2382,2.8836,ppo_live
766,-14.7992,-0.2312,-14.2904,-12.0579,0.5423,0.3794,1.1026,0.4084,2.7692,ppo_live
767,-14.185,-0.2216,-14.3365,-12.0579,0.5348,0.3741,0.9974,0.4327,2.5607,ppo_live
768,-13.17,-0.2058,-14.2317,-12.0579,0.5005,0.3575,1.1593,0.2664,2.0768,ppo_live
769,-13.5987,-0.2125,-14.1425,-12.0579,0.5504,0.3778,0.9935,0.2756,2.3788,ppo_live
770,-15.1611,-0.2369,-14.1325,-12.0579,0.5676,0.3604,1.0036,0.8352,2.0895,ppo_live
771,-14.4625,-0.226,-14.1194,-12.0579,0.5524,0.3677,0.977,0.7003,2.0431,ppo_live
772,-13.418,-0.2097,-14.0143,-12.0579,0.5274,0.3604,0.9109,0.5937,1.8653,ppo_live
773,-13.8854,-0.217,-14.1057,-12.0579,0.5189,0.3441,1.0286,0.5788,2.0773,ppo_live
774,-14.3052,-0.2235,-14.0828,-12.0579,0.4848,0.3997,1.0112,0.7515,2.1338,ppo_live
775,-13.8722,-0.2168,-14.0262,-12.0579,0.5189,0.3777,1.1596,0.4241,2.0424,ppo_live
776,-13.7189,-0.2144,-14.017,-12.0579,0.5297,0.3717,1.0711,0.2899,2.4131,ppo_live
777,-14.1215,-0.2206,-14.0169,-12.0579,0.4322,0.3749,1.0453,0.6756,2.5513,ppo_live
778,-13.6715,-0.2136,-14.0312,-12.0579,0.4945,0.3885,1.0131,0.4949,2.2308,ppo_live
779,-12.4373,-0.1943,-13.9199,-12.0579,0.4654,0.3734,1.0476,0.3563,1.7829,ppo_live
780,-13.7331,-0.2146,-13.9466,-12.0579,0.5355,0.3635,1.1674,0.3251,2.0724,ppo_live
781,-15.374,-0.2402,-13.989,-12.0579,0.477,0.3684,1.0272,0.9226,2.6375,ppo_live
782,-14.5202,-0.2269,-13.9868,-12.0579,0.5403,0.3663,0.9744,0.536,2.5994,ppo_live
783,-13.4309,-0.2099,-13.9848,-12.0579,0.473,0.3672,1.0509,0.3464,2.534,ppo_live
