episode,total_reward,reward_per_step,rolling_20ep,best_cumul,throughput_err,sinr_dl_err,sinr_ul_err,delay_err,bler_err,algo
974,-19.8924,-0.3108,-20.5047,-17.5656,0.7844,0.3794,0.9993,0.4839,2.5031,ppo_live2
975,-20.4977,-0.3203,-20.536,-17.5656,0.8109,0.3612,0.9727,0.7835,2.2066,ppo_live2
976,-20.5609,-0.3213,-20.4943,-17.5656,0.8367,0.3683,1.0051,0.655,2.2041,ppo_live2
977,-21.3697,-0.3339,-20.5512,-17.5656,0.8535,0.3729,1.0069,0.7442,2.4665,ppo_live2
978,-20.5463,-0.321,-20.4937,-17.5656,0.8258,0.3797,1.0223,0.583,2.3395,ppo_live2
979,-21.0147,-0.3284,-20.3818,-17.5656,0.9327,0.3777,0.9742,0.544,2.2475,ppo_live2
980,-19.7916,-0.3092,-20.2938,-17.5656,0.8573,0.367,0.957,0.4694,2.1562,ppo_live2
981,-20.3594,-0.3181,-20.2173,-17.5656,0.8438,0.3592,0.9835,0.6452,2.1487,ppo_live2
982,-19.7775,-0.309,-20.2135,-17.5656,0.868,0.3512,0.9225,0.5406,2.0998,ppo_live2
983,-19.5148,-0.3049,-20.1772,-17.5656,0.8304,0.3626,1.0232,0.3822,2.0399,ppo_live2
984,-20.3219,-0.3175,-20.1485,-17.5656,0.8991,0.3755,0.9582,0.4785,2.2075,ppo_live2
985,-18.0505,-0.282,-20.0559,-17.5656,0.8062,0.3629,0.9021,0.2361,2.0476,ppo_live2
986,-18.6488,-0.2914,-19.921,-17.5656,0.8161,0.3697,0.915,0.3044,2.1884,ppo_live2
987,-19.6934,-0.3077,-19.8971,-17.5656,0.782,0.3718,1.0261,0.4722,2.2799,ppo_live2
988,-20.1979,-0.3156,-19.953,-17.5656,0.8897,0.381,0.9801,0.3466,2.3873,ppo_live2
989,-19.2678,-0.3011,-19.9008,-17.5656,0.7772,0.3789,0.9857,0.2905,2.6224,ppo_live2
990,-20.1893,-0.3155,-19.9083,-17.5656,0.8847,0.3643,0.9957,0.3084,2.4767,ppo_live2
991,-19.6028,-0.3063,-19.8893,-17.5656,0.8318,0.3707,0.9715,0.4048,2.28,ppo_live2
992,-19.6118,-0.3064,-19.9054,-17.5656,0.8959,0.3448,0.8625,0.514,2.1432,ppo_live2
993,-21.0355,-0.3287,-19.9972,-17.5656,0.8847,0.3909,0.9605,0.6005,2.5183,ppo_live2
994,-19.3327,-0.3021,-19.9692,-17.5656,0.7852,0.3677,0.9726,0.331,2.6049,ppo_live2
995,-20.566,-0.3213,-19.9727,-17.5656,0.8983,0.3717,1.0154,0.3808,2.372,ppo_live2
996,-21.4623,-0.3353,-20.0177,-17.5656,0.8657,0.3661,0.9757,0.8715,2.302,ppo_live2
997,-19.6525,-0.3071,-19.9319,-17.5656,0.7964,0.3677,0.873,0.7671,2.1789,ppo_live2
998,-20.8437,-0.3257,-19.9467,-17.5656,0.8629,0.384,0.9775,0.663,2.3076,ppo_live2
999,-20.8084,-0.3251,-19.9364,-17.5656,0.8666,0.3684,0.9713,0.7179,2.1845,ppo_live2
1000,-20.95,-0.3273,-19.9944,-17.5656,0.8653,0.3706,0.8447,1.0789,2.0302,ppo_live2
1001,-19.2112,-0.3002,-19.9369,-17.5656,0.8292,0.356,0.837,0.8453,1.6014,ppo_live2
1002,-19.9891,-0.3123,-19.9475,-17.5656,0.8033,0.3882,0.9514,0.7318,2.0348,ppo_live2
1003,-19.9433,-0.3116,-19.9689,-17.5656,0.7821,0.3581,1.0194,0.6313,2.1443,ppo_live2
1004,-17.9733,-0.2808,-19.8515,-17.5656,0.8238,0.3664,0.8532,0.4476,1.5618,ppo_live2
1005,-20.1176,-0.3143,-19.9549,-17.5656,0.862,0.3754,0.9784,0.6236,1.8624,ppo_live2
1006,-20.8375,-0.3256,-20.0643,-17.5656,0.9236,0.3822,0.9581,0.4946,2.3701,ppo_live2
1007,-19.8222,-0.3097,-20.0707,-17.5656,0.7717,0.3697,0.9892,0.5671,2.4105,ppo_live2
1008,-21.1462,-0.3304,-20.1182,-17.5656,0.828,0.3651,0.9176,0.9813,2.3566,ppo_live2
1009,-21.4141,-0.3346,-20.2255,-17.5656,0.784,0.367,1.0178,0.9818,2.3888,ppo_live2
1010,-21.4296,-0.3348,-20.2875,-17.5656,0.8488,0.38,0.9849,0.9054,2.2381,ppo_live2
1011,-20.5698,-0.3214,-20.3358,-17.5656,0.8886,0.3607,0.9579,0.6733,2.031,ppo_live2
1012,-20.536,-0.3209,-20.382,-17.5656,0.8523,0.3771,0.9391,0.6795,2.3149,ppo_live2
1013,-24.8157,-0.3877,-20.5711,-17.5656,0.8764,0.3844,1.0166,1.7247,2.4585,ppo_live2
1014,-21.0766,-0.3293,-20.6582,-17.5656,0.725,0.3664,0.9765,1.191,2.253,ppo_live2
1015,-21.3805,-0.3341,-20.699,-17.5656,0.7841,0.3824,1.0779,0.7263,2.6609,ppo_live2
1016,-18.8458,-0.2945,-20.5681,-17.5656,0.7548,0.3909,0.922,0.4982,2.2297,ppo_live2
1017,-19.2876,-0.3014,-20.5499,-17.5656,0.8663,0.3721,0.9364,0.428,1.8892,ppo_live2
1018,-19.4034,-0.3032,-20.4779,-17.5656,0.772,0.3639,1.0968,0.4285,1.9041,ppo_live2
1019,-20.3463,-0.3179,-20.4548,-17.5656,0.8765,0.3544,0.9808,0.5995,2.0329,ppo_live2
1020,-21.3501,-0.3336,-20.4748,-17.5656,0.8926,0.3533,0.8803,1.0933,1.967,ppo_live2
1021,-21.4549,-0.3352,-20.587,-17.5656,0.8529,0.3783,0.9769,1.0779,1.84,ppo_live2
1022,-19.4836,-0.3044,-20.5617,-17.5656,0.847,0.37,0.8592,0.7287,1.826,ppo_live2
1023,-20.9802,-0.3278,-20.6135,-17.5656,0.8276,0.3626,0.9495,1.1079,1.7598,ppo_live2
1024,-19.1985,-0.3,-20.6748,-17.5656,0.831,0.3715,1.0396,0.4457,1.525,ppo_live2
1025,-19.5715,-0.3058,-20.6475,-17.5656,0.857,0.358,0.9699,0.5265,1.8019,ppo_live2
1026,-19.0185,-0.2972,-20.5565,-17.5656,0.8402,0.3713,0.9764,0.3176,1.9527,ppo_live2
1027,-18.4155,-0.2877,-20.4862,-17.5656,0.8461,0.3527,0.8838,0.3239,1.931,ppo_live2
1028,-20.845,-0.3257,-20.4712,-17.5656,0.7628,0.3602,1.1691,0.5722,2.3881,ppo_live2
1029,-20.8028,-0.325,-20.4406,-17.5656,0.8469,0.3469,0.9309,0.791,2.4011,ppo_live2
1030,-22.181,-0.3466,-20.4782,-17.5656,0.8582,0.3848,0.9921,0.8696,2.7962,ppo_live2
1031,-20.7836,-0.3247,-20.4888,-17.5656,0.7694,0.376,0.971,0.752,2.7919,ppo_live2
1032,-20.0407,-0.3131,-20.4641,-17.5656,0.8038,0.3528,0.8713,0.8844,2.1787,ppo_live2
1033,-21.0776,-0.3293,-20.2772,-17.5656,0.8543,0.3876,0.9649,0.652,2.6364,ppo_live2
1034,-19.849,-0.3101,-20.2158,-17.5656,0.8077,0.3556,1.0279,0.4004,2.4202,ppo_live2
1035,-19.7191,-0.3081,-20.1327,-17.5656,0.8315,0.3663,0.9974,0.3317,2.4372,ppo_live2
1036,-18.3747,-0.2871,-20.1092,-17.5656,0.6692,0.3531,1.0411,0.2855,2.5343,ppo_live2
1037,-21.4319,-0.3349,-20.2164,-17.5656,0.9017,0.3719,0.9854,0.5121,2.8445,ppo_live2
1038,-21.1919,-0.3311,-20.3058,-17.5656,0.8625,0.355,1.1231,0.402,2.5795,ppo_live2
1039,-18.8816,-0.295,-20.2326,-17.5656,0.7658,0.3661,0.9439,0.4177,2.3293,ppo_live2
1040,-21.0606,-0.3291,-20.2181,-17.5656,0.8819,0.3838,1.0149,0.4324,2.724,ppo_live2
1041,-18.6261,-0.291,-20.0767,-17.5656,0.7975,0.343,0.9101,0.4528,2.0307,ppo_live2
1042,-19.0418,-0.2975,-20.0546,-17.5656,0.8216,0.3751,0.9743,0.3105,2.1287,ppo_live2
1043,-19.2896,-0.3014,-19.97,-17.5656,0.8491,0.3632,0.9887,0.2403,2.2495,ppo_live2
1044,-19.5387,-0.3053,-19.9871,-17.5656,0.7754,0.3702,0.9661,0.6904,1.9673,ppo_live2
1045,-18.4143,-0.2877,-19.9292,-17.5656,0.7492,0.3552,0.9084,0.6875,1.6182,ppo_live2
1046,-18.5348,-0.2896,-19.905,-17.5656,0.8714,0.3717,0.8674,0.4537,1.5442,ppo_live2
1047,-19.3775,-0.3028,-19.9531,-17.5656,0.7453,0.3491,1.0317,0.6572,1.8749,ppo_live2
1048,-21.0451,-0.3288,-19.9631,-17.5656,0.8903,0.3945,1.0096,0.6614,2.0764,ppo_live2
1049,-19.6639,-0.3072,-19.9062,-17.5656,0.7602,0.3844,0.9981,0.6049,2.1975,ppo_live2
1050,-20.1776,-0.3153,-19.806,-17.5656,0.8456,0.3891,1.0892,0.3943,2.0177,ppo_live2
1051,-19.1109,-0.2986,-19.7224,-17.5656,0.8243,0.3861,1.0005,0.3118,2.0012,ppo_live2
1052,-18.6759,-0.2918,-19.6541,-17.5656,0.8072,0.3695,0.9191,0.2599,2.3676,ppo_live2
1053,-19.8882,-0.3108,-19.5947,-17.5656,0.7816,0.3703,0.9704,0.57,2.4732,ppo_live2
1054,-20.468,-0.3198,-19.6256,-17.5656,0.8411,0.368,0.955,0.5958,2.4975,ppo_live2
1055,-19.6577,-0.3072,-19.6225,-17.5656,0.8354,0.3674,0.9496,0.5004,2.1745,ppo_live2
1056,-18.4839,-0.2888,-19.628,-17.5656,0.6924,0.3743,1.0601,0.4707,1.8343,ppo_live2
1057,-18.4508,-0.2883,-19.479,-17.5656,0.7856,0.3691,0.9785,0.3192,1.9098,ppo_live2
1058,-18.9289,-0.2958,-19.3658,-17.5656,0.8567,0.3546,0.9213,0.3355,2.0308,ppo_live2
1059,-21.3971,-0.3343,-19.4916,-17.5656,0.7706,0.3681,0.9734,0.9751,2.712,ppo_live2
1060,-20.4198,-0.3191,-19.4595,-17.5656,0.8541,0.3739,0.9454,0.4296,2.8111,ppo_live2
1061,-19.571,-0.3058,-19.5068,-17.5656,0.8521,0.3798,0.9247,0.3261,2.5109,ppo_live2
1062,-19.2566,-0.3009,-19.5175,-17.5656,0.781,0.3786,0.9813,0.371,2.4059,ppo_live2
1063,-22.0353,-0.3443,-19.6548,-17.5656,0.8201,0.3855,1.1889,0.6871,2.4381,ppo_live2
1064,-19.6483,-0.307,-19.6603,-17.5656,0.7533,0.3767,1.0489,0.4156,2.4749,ppo_live2
1065,-19.8872,-0.3107,-19.7339,-17.5656,0.7567,0.3793,0.9921,0.5697,2.5286,ppo_live2
1066,-19.0216,-0.2972,-19.7583,-17.5656,0.7169,0.3496,0.9518,0.6026,2.3439,ppo_live2
1067,-20.4157,-0.319,-19.8102,-17.5656,0.8081,0.3779,1.0136,0.5762,2.4362,ppo_live2
1068,-19.7296,-0.3083,-19.7444,-17.5656,0.7642,0.38,0.884,0.8849,2.0999,ppo_live2
1069,-19.1403,-0.2991,-19.7182,-17.5656,0.7425,0.3811,0.9251,0.7438,1.9468,ppo_live2
1070,-19.2582,-0.3009,-19.6723,-17.5656,0.8112,0.365,0.8219,0.8659,1.7752,ppo_live2
1071,-20.8124,-0.3252,-19.7573,-17.5656,0.8612,0.375,0.9217,1.0267,1.6876,ppo_live2
1072,-19.9083,-0.3111,-19.819,-17.5656,0.7552,0.3802,1.018,0.808,1.8288,ppo_live2
1073,-18.9024,-0.2954,-19.7697,-17.5656,0.8027,0.3405,0.9277,0.6323,1.6765,ppo_live2
1074,-19.4699,-0.3042,-19.7198,-17.5656,0.7176,0.387,0.989,0.7435,2.0574,ppo_live2
1075,-18.412,-0.2877,-19.6575,-17.5656,0.7031,0.3688,0.9804,0.5275,1.9683,ppo_live2
1076,-18.5577,-0.29,-19.6612,-17.5656,0.8164,0.3859,0.9608,0.3643,1.6957,ppo_live2
1077,-19.2683,-0.3011,-19.702,-17.5656,0.8243,0.3756,0.9768,0.3812,2.0948,ppo_live2
1078,-20.0269,-0.3129,-19.7569,-17.5656,0.8373,0.3554,1.0177,0.3799,2.4397,ppo_live2
1079,-19.2566,-0.3009,-19.6499,-17.5656,0.7615,0.3731,1.008,0.3695,2.4366,ppo_live2
1080,-19.4719,-0.3042,-19.6025,-17.5656,0.8119,0.3671,1.0196,0.4278,2.0374,ppo_live2
1081,-19.3899,-0.303,-19.5935,-17.5656,0.7827,0.3596,0.9809,0.4881,2.2546,ppo_live2
1082,-20.2356,-0.3162,-19.6424,-17.5656,0.7885,0.3699,0.9073,0.8919,2.2036,ppo_live2
1083,-21.0904,-0.3295,-19.5952,-17.5656,0.8172,0.3811,1.0664,0.8105,2.0373,ppo_live2
1084,-20.1025,-0.3141,-19.6179,-17.5656,0.8277,0.371,0.9882,0.607,2.1115,ppo_live2
1085,-20.5729,-0.3215,-19.6521,-17.5656,0.8505,0.3681,0.9707,0.624,2.3602,ppo_live2
1086,-20.4031,-0.3188,-19.7212,-17.5656,0.8355,0.3632,1.0794,0.4301,2.2938,ppo_live2
1087,-20.752,-0.3243,-19.738,-17.5656,0.8226,0.3808,1.0402,0.6855,2.1765,ppo_live2
1088,-19.3712,-0.3027,-19.7201,-17.5656,0.7659,0.3689,0.9741,0.6847,1.8852,ppo_live2
1089,-19.7358,-0.3084,-19.7499,-17.5656,0.7697,0.3482,0.9406,0.8653,1.9093,ppo_live2
1090,-19.3949,-0.303,-19.7567,-17.5656,0.6739,0.3786,0.9736,0.7676,2.3643,ppo_live2
1091,-21.2454,-0.332,-19.7784,-17.5656,0.7633,0.3714,1.0262,1.0526,2.1822,ppo_live2
1092,-19.5572,-0.3056,-19.7608,-17.5656,0.8755,0.3628,1.0337,0.3904,1.6614,ppo_live2
1093,-18.4515,-0.2883,-19.7383,-17.5656,0.8385,0.3771,0.8716,0.3407,1.9741,ppo_live2
1094,-17.7661,-0.2776,-19.6531,-17.5656,0.7002,0.3732,0.947,0.3622,2.0548,ppo_live2
1095,-17.7566,-0.2774,-19.6203,-17.5656,0.7241,0.3692,0.9138,0.2764,2.2588,ppo_live2
1096,-20.0225,-0.3129,-19.6936,-17.5656,0.7719,0.3753,0.9952,0.5591,2.5411,ppo_live2
1097,-19.6429,-0.3069,-19.7123,-17.5656,0.7809,0.3644,0.9192,0.6032,2.4739,ppo_live2
1098,-19.0765,-0.2981,-19.6648,-17.5656,0.731,0.3849,0.8837,0.6508,2.4133,ppo_live2
1099,-19.6978,-0.3078,-19.6868,-17.5656,0.7934,0.368,0.8518,0.8154,2.2206,ppo_live2
1100,-21.0252,-0.3285,-19.7645,-17.5656,0.7687,0.35,1.0134,1.0657,2.0544,ppo_live2
1101,-21.2441,-0.3319,-19.8572,-17.5656,0.7814,0.3659,1.1076,0.8866,2.0674,ppo_live2
1102,-18.8347,-0.2943,-19.7872,-17.5656,0.6642,0.3702,0.9525,0.6532,2.4125,ppo_live2
1103,-18.6135,-0.2908,-19.6633,-17.5656,0.7983,0.344,0.9456,0.3295,2.143,ppo_live2
1104,-18.6008,-0.2906,-19.5882,-17.5656,0.6608,0.3738,0.9738,0.533,2.4399,ppo_live2
1105,-21.3861,-0.3342,-19.6289,-17.5656,0.7375,0.3585,1.0421,1.1033,2.311,ppo_live2
1106,-19.524,-0.3051,-19.5849,-17.5656,0.7436,0.3864,0.9243,0.5973,2.5951,ppo_live2
1107,-19.5893,-0.3061,-19.5268,-17.5656,0.8093,0.3511,1.0028,0.3016,2.589,ppo_live2
1108,-19.2693,-0.3011,-19.5217,-17.5656,0.7488,0.3966,1.0249,0.2606,2.6708,ppo_live2
1109,-19.7778,-0.309,-19.5238,-17.5656,0.8482,0.386,0.8641,0.4936,2.5703,ppo_live2
1110,-20.3946,-0.3187,-19.5738,-17.5656,0.7896,0.3782,1.1124,0.3917,2.5248,ppo_live2
1111,-20.1389,-0.3147,-19.5185,-17.5656,0.7472,0.3633,1.1081,0.4759,2.4909,ppo_live2
1112,-20.0582,-0.3134,-19.5435,-17.5656,0.793,0.3616,0.9524,0.6122,2.5266,ppo_live2
1113,-20.7129,-0.3236,-19.6566,-17.5656,0.8374,0.3656,0.9099,0.753,2.5557,ppo_live2
1114,-20.4689,-0.3198,-19.7917,-17.5656,0.7758,0.3549,0.9849,0.7638,2.4516,ppo_live2
1115,-22.2373,-0.3475,-20.0158,-17.5656,0.8771,0.3605,1.0571,0.8466,2.4913,ppo_live2
1116,-19.7342,-0.3083,-20.0013,-17.5656,0.7957,0.3822,1.0384,0.3349,2.4646,ppo_live2
1117,-20.5152,-0.3205,-20.045,-17.5656,0.8748,0.3728,0.9133,0.7205,2.1667,ppo_live2
1118,-19.5582,-0.3056,-20.069,-17.5656,0.8142,0.3874,0.8651,0.7498,2.005,ppo_live2
1119,-18.3575,-0.2868,-20.002,-17.5656,0.7801,0.3703,0.8206,0.6531,1.8295,ppo_live2
1120,-19.3012,-0.3016,-19.9158,-17.5656,0.8564,0.3813,0.9673,0.4106,1.8399,ppo_live2
1121,-18.6947,-0.2921,-19.7884,-17.5656,0.7907,0.388,0.8688,0.6255,1.7974,ppo_live2
1122,-21.2223,-0.3316,-19.9077,-17.5656,0.7954,0.3698,1.26,0.6626,1.7338,ppo_live2
1123,-18.4711,-0.2886,-19.9006,-17.5656,0.7571,0.3705,0.9304,0.4864,1.9577,ppo_live2
1124,-19.2937,-0.3015,-19.9353,-17.5656,0.8605,0.3671,0.9847,0.4348,1.6915,ppo_live2
1125,-20.3993,-0.3187,-19.8859,-17.5656,0.8032,0.3731,1.1941,0.3683,2.0892,ppo_live2
1126,-19.5854,-0.306,-19.889,-17.5656,0.7152,0.3943,1.047,0.5716,2.2875,ppo_live2
1127,-20.9237,-0.3269,-19.9557,-17.5656,0.8354,0.368,1.0691,0.6556,2.1762,ppo_live2
1128,-21.0474,-0.3289,-20.0446,-17.5656,0.7362,0.3548,1.2907,0.5757,2.1423,ppo_live2
1129,-18.6295,-0.2911,-19.9872,-17.5656,0.7555,0.3753,1.0214,0.3106,2.0667,ppo_live2
1130,-19.0702,-0.298,-19.921,-17.5656,0.8161,0.3787,0.9991,0.3718,1.9061,ppo_live2
1131,-19.3912,-0.303,-19.8836,-17.5656,0.7636,0.3449,1.0091,0.6275,1.9462,ppo_live2
1132,-19.1977,-0.3,-19.8406,-17.5656,0.7634,0.3844,1.0244,0.1644,2.7783,ppo_live2
1133,-19.1564,-0.2993,-19.7627,-17.5656,0.7226,0.3913,0.9278,0.4084,2.9079,ppo_live2
1134,-19.1802,-0.2997,-19.6983,-17.5656,0.7653,0.392,0.9683,0.3264,2.6076,ppo_live2
1135,-20.1005,-0.3141,-19.5915,-17.5656,0.7377,0.3576,1.0412,0.5297,2.7464,ppo_live2
1136,-19.1527,-0.2993,-19.5624,-17.5656,0.7904,0.3771,1.0005,0.2855,2.3758,ppo_live2
1137,-18.5204,-0.2894,-19.4627,-17.5656,0.7609,0.3674,0.934,0.2943,2.4381,ppo_live2
1138,-21.0649,-0.3291,-19.538,-17.5656,0.8105,0.3742,0.9956,0.7463,2.599,ppo_live2
1139,-21.7188,-0.3394,-19.7061,-17.5656,0.828,0.3604,1.0357,0.7841,2.7181,ppo_live2
1140,-20.1782,-0.3153,-19.7499,-17.5656,0.7955,0.3659,0.9833,0.6318,2.387,ppo_live2
1141,-19.0201,-0.2972,-19.7662,-17.5656,0.7886,0.3674,0.9534,0.4602,2.1091,ppo_live2
1142,-19.6946,-0.3077,-19.6898,-17.5656,0.7904,0.3447,0.9146,0.7956,2.035,ppo_live2
1143,-18.9829,-0.2966,-19.7154,-17.5656,0.7571,0.3693,0.8885,0.7161,1.9964,ppo_live2
1144,-21.6123,-0.3377,-19.8313,-17.5656,0.8142,0.3687,0.976,1.1296,2.1526,ppo_live2
1145,-19.7911,-0.3092,-19.8009,-17.5656,0.7678,0.3709,0.9663,0.7981,1.9491,ppo_live2
1146,-20.2408,-0.3163,-19.8337,-17.5656,0.7578,0.367,1.055,0.7148,2.1502,ppo_live2
1147,-20.1483,-0.3148,-19.7949,-17.5656,0.7823,0.3658,1.0913,0.6679,1.8326,ppo_live2
1148,-19.0001,-0.2969,-19.6925,-17.5656,0.7478,0.3796,0.9896,0.4768,2.1464,ppo_live2
1149,-19.1919,-0.2999,-19.7207,-17.5656,0.7197,0.3631,1.0362,0.6399,1.9076,ppo_live2
1150,-17.6346,-0.2755,-19.6489,-17.5656,0.67,0.3646,0.9857,0.3697,1.9876,ppo_live2
1151,-19.3339,-0.3021,-19.646,-17.5656,0.8335,0.3858,0.9872,0.3373,2.1102,ppo_live2
1152,-17.3123,-0.2705,-19.5517,-17.3123,0.7163,0.3793,0.8851,0.2705,2.1026,ppo_live2
1153,-18.4031,-0.2875,-19.5141,-17.3123,0.7893,0.376,0.932,0.2746,2.1714,ppo_live2
1154,-18.0343,-0.2818,-19.4568,-17.3123,0.7759,0.3633,0.8693,0.4222,1.9594,ppo_live2
1155,-18.2911,-0.2858,-19.3663,-17.3123,0.7257,0.3838,0.9154,0.5334,1.9769,ppo_live2
1156,-18.8526,-0.2946,-19.3513,-17.3123,0.7657,0.3654,0.9781,0.4618,2.0278,ppo_live2
1157,-18.6029,-0.2907,-19.3554,-17.3123,0.7254,0.3803,0.9503,0.4509,2.2631,ppo_live2
1158,-18.8033,-0.2938,-19.2424,-17.3123,0.7268,0.3887,0.9199,0.6197,2.1182,ppo_live2
1159,-20.7556,-0.3243,-19.1942,-17.3123,0.7856,0.3514,0.9948,1.0544,1.8345,ppo_live2
1160,-21.1778,-0.3309,-19.2442,-17.3123,0.8116,0.3797,1.0562,0.8229,2.1707,ppo_live2
1161,-19.2083,-0.3001,-19.2536,-17.3123,0.6666,0.3617,1.0467,0.7623,1.9631,ppo_live2
1162,-19.0709,-0.298,-19.2224,-17.3123,0.7531,0.3809,0.976,0.499,2.1712,ppo_live2
1163,-18.6901,-0.292,-19.2078,-17.3123,0.7521,0.3591,0.9722,0.4637,2.0433,ppo_live2
1164,-19.5867,-0.306,-19.1065,-17.3123,0.7683,0.3713,1.0308,0.748,1.5876,ppo_live2
1165,-20.7143,-0.3237,-19.1526,-17.3123,0.8186,0.3647,0.9993,0.9088,1.8636,ppo_live2
1166,-20.0357,-0.3131,-19.1424,-17.3123,0.7449,0.3812,0.911,1.0084,2.0376,ppo_live2
1167,-20.4159,-0.319,-19.1558,-17.3123,0.8342,0.3486,0.9588,0.8689,1.8563,ppo_live2
1168,-22.2855,-0.3482,-19.32,-17.3123,0.85,0.3822,1.1179,0.8976,2.2466,ppo_live2
1169,-17.4239,-0.2722,-19.2316,-17.3123,0.7483,0.3637,0.8384,0.4639,1.7388,ppo_live2
1170,-19.2306,-0.3005,-19.3114,-17.3123,0.865,0.3619,1.0128,0.3829,1.6107,ppo_live2
1171,-18.6719,-0.2917,-19.2783,-17.3123,0.7681,0.3693,0.9829,0.3951,2.001,ppo_live2
1172,-18.0346,-0.2818,-19.3145,-17.3123,0.7012,0.3613,0.9755,0.3668,2.1326,ppo_live2
1173,-18.2522,-0.2852,-19.3069,-17.3123,0.739,0.3652,0.8277,0.6323,2.0849,ppo_live2
1174,-19.4224,-0.3035,-19.3763,-17.3123,0.8258,0.3579,0.8932,0.5459,2.255,ppo_live2
1175,-20.707,-0.3235,-19.4971,-17.3123,0.7656,0.3703,0.9735,0.9256,2.3279,ppo_live2
1176,-18.9306,-0.2958,-19.501,-17.3123,0.7565,0.3737,0.96,0.4391,2.2841,ppo_live2
1177,-20.0399,-0.3131,-19.5729,-17.3123,0.8624,0.3661,0.9748,0.4459,2.2839,ppo_live2
1178,-19.3194,-0.3019,-19.5987,-17.3123,0.6863,0.3583,1.0535,0.5515,2.4042,ppo_live2
1179,-19.8058,-0.3095,-19.5512,-17.3123,0.7711,0.3557,1.0347,0.5299,2.3028,ppo_live2
1180,-19.2831,-0.3013,-19.4564,-17.3123,0.7451,0.387,0.9652,0.4606,2.5312,ppo_live2
1181,-18.7208,-0.2925,-19.4321,-17.3123,0.7346,0.3679,0.9719,0.4349,2.2502,ppo_live2
1182,-18.3154,-0.2862,-19.3943,-17.3123,0.6582,0.4002,0.9556,0.3915,2.615,ppo_live2
1183,-17.7717,-0.2777,-19.3484,-17.3123,0.7238,0.3905,0.8255,0.2454,2.7386,ppo_live2
1184,-21.2871,-0.3326,-19.4334,-17.3123,0.7816,0.3498,1.0284,0.8562,2.6121,ppo_live2
1185,-19.9743,-0.3121,-19.3964,-17.3123,0.694,0.3691,1.0945,0.5056,2.7403,ppo_live2
1186,-18.5824,-0.2904,-19.3237,-17.3123,0.6591,0.3713,1.0662,0.3199,2.5149,ppo_live2
1187,-18.6773,-0.2918,-19.2368,-17.3123,0.6973,0.3613,0.9774,0.5478,2.2027,ppo_live2
1188,-19.7565,-0.3087,-19.1103,-17.3123,0.7566,0.3514,1.0128,0.7289,1.9957,ppo_live2
1189,-18.9035,-0.2954,-19.1843,-17.3123,0.7215,0.3757,1.0674,0.4618,1.9265,ppo_live2
1190,-18.3933,-0.2874,-19.1425,-17.3123,0.7044,0.3852,0.9281,0.6742,1.7978,ppo_live2
1191,-19.2681,-0.3011,-19.1723,-17.3123,0.756,0.3744,0.9552,0.6933,1.9381,ppo_live2
1192,-18.1171,-0.2831,-19.1764,-17.3123,0.6867,0.3461,0.9172,0.6078,2.033,ppo_live2
1193,-18.9572,-0.2962,-19.2117,-17.3123,0.7292,0.3704,0.8955,0.772,2.0076,ppo_live2
1194,-17.3675,-0.2714,-19.1089,-17.3123,0.7036,0.3772,0.8507,0.5585,1.6989,ppo_live2
1195,-17.9205,-0.28,-18.9696,-17.3123,0.738,0.3672,1.0193,0.3068,1.6836,ppo_live2
1196,-18.6792,-0.2919,-18.957,-17.3123,0.7344,0.3446,1.0636,0.2745,2.2193,ppo_live2
1197,-20.6286,-0.3223,-18.9864,-17.3123,0.8395,0.3821,1.1303,0.337,2.3711,ppo_live2
1198,-18.9125,-0.2955,-18.9661,-17.3123,0.7788,0.3834,0.8603,0.4282,2.6043,ppo_live2
1199,-18.3387,-0.2865,-18.8927,-17.3123,0.692,0.3518,0.9292,0.3922,2.6307,ppo_live2
1200,-20.3087,-0.3173,-18.944,-17.3123,0.7982,0.3725,1.0298,0.3456,2.9358,ppo_live2
1201,-20.3369,-0.3178,-19.0248,-17.3123,0.7082,0.3578,1.017,0.807,2.5796,ppo_live2
1202,-20.7226,-0.3238,-19.1452,-17.3123,0.8514,0.3721,0.9933,0.5817,2.4528,ppo_live2
1203,-19.3687,-0.3026,-19.225,-17.3123,0.7355,0.3717,0.9258,0.7695,2.1334,ppo_live2
1204,-20.7448,-0.3241,-19.1979,-17.3123,0.707,0.3736,1.0304,0.9097,2.5441,ppo_live2
1205,-20.2351,-0.3162,-19.211,-17.3123,0.7199,0.3588,1.0295,0.7495,2.491,ppo_live2
1206,-21.5963,-0.3374,-19.3617,-17.3123,0.8056,0.3702,0.9482,0.9921,2.6837,ppo_live2
1207,-20.7019,-0.3235,-19.4629,-17.3123,0.7543,0.3906,0.9465,0.9072,2.5393,ppo_live2
1208,-19.6632,-0.3072,-19.4582,-17.3123,0.7799,0.3646,0.9993,0.7308,1.7774,ppo_live2
1209,-20.2332,-0.3161,-19.5247,-17.3123,0.7498,0.3706,1.1407,0.6391,1.9562,ppo_live2
1210,-17.726,-0.277,-19.4913,-17.3123,0.7028,0.3561,0.8931,0.5543,1.8357,ppo_live2
1211,-17.7635,-0.2776,-19.4161,-17.3123,0.7336,0.3762,0.9384,0.3577,1.8494,ppo_live2
1212,-18.0487,-0.282,-19.4127,-17.3123,0.7801,0.3654,0.8895,0.4693,1.7156,ppo_live2
